Centroids for K=4
50.23943,128.75471,130.24165,
136.93315,144.75775,151.02505,
154.73386,162.75244,171.47878,
16.91546,18.9241,17.63464,
29.16466,46.78453,47.772,
112.23595,182.30853,197.2009,
22.29326,102.45706,101.02059,
39.24885,71.03833,82.66622,
80.41987,157.64494,164.42075,
58.8318,90.27621,104.98064,
218.14037,228.26254,235.52444,
185.92216,196.05437,204.84225,
18.55148,54.66019,66.02585,
81.70518,117.5359,132.60631,
134.9464,211.97137,227.12975,
167.91008,175.90685,184.71086,

Centroids for K=17
46.5103,122.83394,124.63578,
153.63133,163.19571,172.4629,
67.91524,143.74333,149.11086,
29.16466,46.78453,47.772,
39.24885,71.03833,82.66622,
136.76805,144.98814,151.42662,
58.8318,90.27621,104.98064,
16.91546,18.9241,17.63464,
147.68437,199.85036,224.40428,
22.29326,102.45706,101.02059,
90.63988,166.83679,175.8199,
218.46144,228.27985,235.44942,
186.03139,195.99364,204.73615,
18.55148,54.66019,66.02585,
82.62422,113.1077,128.0591,
120.04033,205.12454,215.97047,
167.9483,175.88214,184.65971,

Centroids for K=18
53.50978,85.46412,101.17849,
152.2386,205.21034,228.69237,
110.69681,116.50171,118.07618,
138.9043,146.94629,153.67369,
18.40638,20.37137,18.82276,
22.40947,99.83559,98.83951,
87.60051,163.6808,172.08241,
218.46144,228.27985,235.44942,
186.03139,195.99364,204.73615,
28.34867,55.02626,62.05957,
74.03378,113.83418,134.08049,
126.64366,215.0897,225.15935,
167.96544,175.88058,184.66093,
46.5103,122.83394,124.63578,
153.80025,163.76956,174.4967,
67.90995,143.7447,149.11304,
111.74739,182.24779,196.91862,
155.4638,161.75598,168.61977,

Centroids for K=19
138.96075,147.00316,153.72,
14.74759,17.9895,17.37657,
22.40581,102.43033,101.09361,
87.60051,163.6808,172.08241,
218.46144,228.27985,235.44942,
186.03139,195.99364,204.73615,
19.68588,50.58356,58.124,
73.76116,113.52402,133.81845,
126.64366,215.0897,225.15935,
167.96318,175.876,184.65372,
46.51411,122.65086,124.51195,
154.73386,162.75244,171.47878,
67.90995,143.7447,149.11304,
111.74739,182.24779,196.91862,
37.57807,70.96323,83.20606,
56.54167,89.22469,104.96969,
152.2386,205.21034,228.69237,
110.91805,116.75616,118.36413,
50.38003,43.99388,35.54984,

Centroids for K=20
138.96075,147.00316,153.72,
14.74759,17.9895,17.37657,
22.29326,102.45706,101.02059,
46.5103,122.83394,124.63578,
87.60051,163.6808,172.08241,
154.73386,162.75244,171.47878,
209.57297,220.75645,229.26025,
67.90995,143.7447,149.11304,
186.37817,196.52293,205.30252,
112.20261,182.30653,197.19128,
19.68588,50.58356,58.124,
38.07473,71.2062,83.48126,
74.03378,113.83418,134.08049,
56.34207,90.07667,106.04848,
134.88766,212.05647,227.19368,
171.30173,180.06348,188.98386,
164.36136,171.63483,180.33067,
110.71432,116.53902,118.12741,
50.41361,44.0314,35.5885,
239.95293,247.37305,251.47305,

Centroids for K=21
45.92728,122.66511,124.37991,
141.03423,149.2991,156.48358,
154.73386,162.75244,171.47878,
14.74759,17.9895,17.37657,
66.44549,144.79233,149.16762,
111.74739,182.24779,196.91862,
22.29326,102.45706,101.02059,
38.07473,71.2062,83.48126,
87.50219,163.82756,172.17879,
58.39781,90.22951,105.15154,
119.69378,126.57014,129.69873,
209.93587,220.70566,229.09293,
152.2386,205.21034,228.69237,
186.03139,195.99364,204.73615,
79.04933,120.33892,137.92722,
19.68588,50.58356,58.124,
50.44927,44.06095,35.61569,
66.27803,105.6224,127.03595,
239.95293,247.37305,251.47305,
126.64366,215.0897,225.15935,
167.96318,175.876,184.65372,

Centroids for K=22
46.5103,122.83394,124.63578,
154.73386,162.75244,171.47878,
67.29237,143.94234,149.06172,
111.74739,182.24779,196.91862,
39.72199,70.84212,82.27272,
141.03423,149.2991,156.48358,
56.37374,90.05904,106.00356,
122.30332,130.46964,134.71477,
24.33579,25.20957,22.99823,
152.2386,205.21034,228.69237,
1.48837,5.42985,5.74556,
99.79099,105.23148,105.80222,
22.33472,102.49408,101.07144,
20.38823,48.05052,49.6898,
87.50219,163.82756,172.17879,
239.95293,247.37305,251.47305,
209.93587,220.70566,229.09293,
186.03139,195.99364,204.73615,
32.15817,52.87752,63.71228,
73.53856,113.53777,133.83636,
126.64366,215.0897,225.15935,
167.96318,175.876,184.65372,

Centroids for K=23
56.34207,90.07667,106.04848,
122.30332,130.46964,134.71477,
152.04837,205.08453,228.62358,
1.48837,5.42985,5.74556,
99.80885,105.29615,105.89814,
198.42622,208.69804,217.3184,
50.41361,44.0314,35.5885,
140.97948,149.24525,156.4453,
155.4638,161.75598,168.61977,
20.77262,23.69665,22.66174,
22.29326,102.45706,101.02059,
87.50219,163.82756,172.17879,
224.85902,234.51077,241.19733,
183.31293,193.19057,201.91367,
19.68588,50.58356,58.124,
73.53856,113.53777,133.83636,
126.64366,215.0897,225.15935,
167.96544,175.88058,184.66093,
46.5103,122.83394,124.63578,
153.80025,163.76956,174.4967,
67.29237,143.94234,149.06172,
111.74739,182.24779,196.91862,
38.07473,71.2062,83.48126,

Centroids for K=24
138.96075,147.00316,153.72,
20.77262,23.69665,22.66174,
22.29326,102.45706,101.02059,
87.60051,163.6808,172.08241,
214.81102,225.94836,234.35677,
182.97768,192.83452,201.54205,
19.68588,50.58356,58.124,
74.03378,113.83418,134.08049,
126.64366,215.0897,225.15935,
167.96318,175.876,184.65372,
46.5103,122.83394,124.63578,
154.73386,162.75244,171.47878,
67.90995,143.7447,149.11304,
111.74739,182.24779,196.91862,
37.83981,71.18578,83.55582,
55.6245,90.33053,106.80858,
194.94437,205.31786,214.13985,
152.0053,205.06882,228.62299,
1.48837,5.42985,5.74556,
112.41777,118.44241,120.21337,
203.17487,213.30083,221.6603,
49.70792,43.33819,34.92658,
81.92391,86.19704,85.84221,
239.95293,247.37305,251.47305,

Centroids for K=25
141.63191,149.29468,156.21274,
13.10699,16.9623,16.73782,
22.29326,102.45706,101.02059,
85.07648,166.96646,172.84018,
214.81102,225.94836,234.35677,
183.31293,193.19057,201.91367,
19.45776,50.7754,58.45301,
72.28884,112.56236,132.78075,
126.64366,215.0897,225.15935,
46.5103,122.83394,124.63578,
167.96318,175.876,184.65372,
154.73386,162.75244,171.47878,
64.81964,144.84901,148.1685,
111.74706,182.27145,196.93533,
37.83981,71.18578,83.55582,
55.6245,90.33053,106.80858,
124.2889,130.2498,133.33604,
152.04837,205.08453,228.62358,
40.86868,36.31512,29.9,
102.14272,108.04652,108.90601,
198.42622,208.69804,217.3184,
61.05424,53.41066,42.92383,
81.92391,86.19704,85.84221,
239.95293,247.37305,251.47305,
96.63646,139.10527,159.54863,

Centroids for K=26
141.63191,149.29468,156.21274,
16.2916,21.31361,21.3688,
22.29326,102.45706,101.02059,
85.07648,166.96646,172.84018,
209.93587,220.70566,229.09293,
46.5103,122.83394,124.63578,
186.03139,195.99364,204.73615,
154.73386,162.75244,171.47878,
19.39865,51.67271,59.46917,
64.81964,144.84901,148.1685,
72.28884,112.56236,132.78075,
111.74706,182.27145,196.93533,
126.64366,215.0897,225.15935,
37.80716,71.18202,83.56252,
167.96318,175.876,184.65372,
55.58678,90.35927,106.86906,
124.2889,130.2498,133.33604,
152.2386,205.21034,228.69237,
1.48837,5.42985,5.74556,
102.14272,108.04652,108.90601,
73.41062,80.28272,81.04039,
57.70199,50.15779,40.1657,
89.16367,91.84573,91.04072,
239.95293,247.37305,251.47305,
96.63646,139.10527,159.54863,
34.08386,33.07836,29.37953,

Centroids for K=27
141.63191,149.29468,156.21274,
16.2916,21.31361,21.3688,
46.5103,122.83394,124.63578,
154.73386,162.75244,171.47878,
25.71734,106.09071,105.30255,
64.81964,144.84901,148.1685,
85.07648,166.96646,172.84018,
111.74706,182.27145,196.93533,
214.68723,225.86919,234.2676,
41.19374,69.7863,83.80924,
183.31293,193.19057,201.91367,
56.34207,90.07667,106.04848,
124.2889,130.2498,133.33604,
20.58502,49.98354,58.69069,
152.04837,205.08453,228.62358,
1.48837,5.42985,5.74556,
72.28884,112.56236,132.78075,
99.82146,105.26433,105.84206,
198.42622,208.69804,217.3184,
126.64366,215.0897,225.15935,
58.7018,51.19058,41.21668,
241.14989,247.21233,251.50618,
167.96318,175.876,184.65372,
225.6742,246.86726,249.84161,
96.63646,139.10527,159.54863,
34.08386,33.07836,29.37953,
12.39678,84.76807,82.63452,

Centroids for K=28
16.2916,21.31361,21.3688,
40.95354,69.74837,83.89876,
55.6245,90.33053,106.80858,
25.71734,106.09071,105.30255,
122.30332,130.46964,134.71477,
153.78517,208.01454,231.26031,
1.48837,5.42985,5.74556,
87.31866,163.89409,172.07385,
102.12195,108.0784,108.96658,
198.42622,208.69804,217.3184,
214.81102,225.94836,234.35677,
57.71337,50.17113,40.18353,
81.92391,86.19704,85.84221,
183.31293,193.19057,201.91367,
239.95293,247.37305,251.47305,
155.47865,161.72829,168.60204,
20.58502,49.98354,58.69069,
34.08386,33.07836,29.37953,
73.53856,113.53777,133.83636,
12.39678,84.76807,82.63452,
126.67133,215.43506,225.13402,
124.38428,170.9007,197.5691,
167.99625,175.872,184.64137,
46.5103,122.83394,124.63578,
153.94246,163.71835,174.34538,
67.29237,143.94234,149.06172,
141.1603,149.16806,156.2374,
106.64756,186.7548,195.97581,

Centroids for K=29
239.95293,247.37305,251.47305,
25.71734,106.09071,105.30255,
96.50126,138.96062,159.35349,
194.94437,205.31786,214.13985,
84.93033,167.0301,172.75658,
12.39678,84.76807,82.63452,
214.81102,225.94836,234.35677,
124.62943,171.21216,197.92004,
182.97768,192.83452,201.54205,
32.07747,29.8279,25.92134,
20.78531,49.45935,57.9923,
72.28884,112.56236,132.78075,
126.67133,215.43506,225.13402,
167.99402,175.8672,184.63376,
46.5103,122.83394,124.63578,
154.80623,162.71701,171.4087,
64.81964,144.84901,148.1685,
106.6468,186.75755,195.97845,
40.95354,69.74837,83.89876,
55.6245,90.33053,106.80858,
124.2889,130.2498,133.33604,
153.73872,208.00188,231.26459,
1.48837,5.42985,5.74556,
141.7663,149.22957,156.04666,
102.14272,108.04652,108.90601,
203.17487,213.30083,221.6603,
13.10771,20.38984,21.38919,
54.78934,47.91029,38.63831,
81.92391,86.19704,85.84221,

